7.7630 	ERROR 	Skipping entry point psychopy_cedrus.components.stimtracker:StimTrackerButtonBoxBackend (from psychopy-cedrus) to psychopy.experiment.components:StimTrackerButtonBoxBackend, reason: name 'SoundSensorLightSensorBackend' is not defined
17.9862 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.2), italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
17.9890 	EXP 	Created targetV = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='hex', contrast=None, depth=-2.0, draggable=False, fillColor='#ffffff', fillColorSpace='hex', fillRGB=array([1, 1, 1]), interpolate=True, lineColor='#808080', lineColorSpace='hex', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=1.0, name='targetV', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
18.2330 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (6.0)
18.2345 	EXP 	targetA: sampleRate = 48000
18.2346 	EXP 	targetA: channels = None
18.2356 	EXP 	Sound targetA set volume 1.000
18.2381 	EXP 	Created Fix = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.2), italic=False, languageStyle='LTR', name='Fix', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
18.2391 	EXP 	Created stim1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='hex', contrast=None, depth=-2.0, draggable=False, fillColor='#ffffff', fillColorSpace='hex', fillRGB=array([1, 1, 1]), interpolate=True, lineColor='#808080', lineColorSpace='hex', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=1.0, name='stim1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
18.2398 	EXP 	Created stim2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='hex', contrast=None, depth=-3.0, draggable=False, fillColor='#ffffff', fillColorSpace='hex', fillRGB=array([1, 1, 1]), interpolate=True, lineColor='#808080', lineColorSpace='hex', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=1.0, name='stim2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([100., 100.]), units='pix', vertices=ndarray(...), win=Window(...))
18.2916 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (6.0)
