sound,target,confused,count,sound_file,target_file,talker,voice_base,condition
v,d,0,81,T07_v3.wav,T07_d3.wav,T07,us2,confusable
v,d,0,81,T08_v3.wav,T08_d3.wav,T08,us2,confusable
v,d,0,81,T09_v3.wav,T09_d3.wav,T09,us2,confusable
v,d,0,81,T10_v3.wav,T10_d3.wav,T10,us3,confusable
v,d,0,81,T11_v3.wav,T11_d3.wav,T11,us3,confusable
v,d,0,81,T12_v3.wav,T12_d3.wav,T12,us3,confusable
v,m,1,7,T01_v3.wav,T01_m3.wav,T01,us1,distinct
v,m,1,7,T02_v3.wav,T02_m3.wav,T02,us1,distinct
v,m,1,7,T03_v3.wav,T03_m3.wav,T03,us1,distinct
v,m,1,7,T04_v3.wav,T04_m3.wav,T04,us1,distinct
v,m,1,7,T05_v3.wav,T05_m3.wav,T05,us1,distinct
v,m,1,7,T06_v3.wav,T06_m3.wav,T06,us1,distinct
v,m,1,7,T07_v3.wav,T07_m3.wav,T07,us2,distinct
v,m,1,7,T08_v3.wav,T08_m3.wav,T08,us2,distinct
v,m,1,7,T09_v3.wav,T09_m3.wav,T09,us2,distinct
v,m,1,7,T10_v3.wav,T10_m3.wav,T10,us3,distinct
v,m,1,7,T11_v3.wav,T11_m3.wav,T11,us3,distinct
v,m,1,7,T12_v3.wav,T12_m3.wav,T12,us3,distinct
v,n,1,4,T01_v3.wav,T01_n3.wav,T01,us1,distinct
v,n,1,4,T02_v3.wav,T02_n3.wav,T02,us1,distinct
v,n,1,4,T03_v3.wav,T03_n3.wav,T03,us1,distinct
v,n,1,4,T04_v3.wav,T04_n3.wav,T04,us1,distinct
v,n,1,4,T05_v3.wav,T05_n3.wav,T05,us1,distinct
v,n,1,4,T06_v3.wav,T06_n3.wav,T06,us1,distinct
v,n,1,4,T07_v3.wav,T07_n3.wav,T07,us2,distinct
v,n,1,4,T08_v3.wav,T08_n3.wav,T08,us2,distinct
v,n,1,4,T09_v3.wav,T09_n3.wav,T09,us2,distinct
v,n,1,4,T10_v3.wav,T10_n3.wav,T10,us3,distinct
v,n,1,4,T11_v3.wav,T11_n3.wav,T11,us3,distinct
v,n,1,4,T12_v3.wav,T12_n3.wav,T12,us3,distinct
v,s,1,2,T01_v3.wav,T01_s3.wav,T01,us1,distinct
v,s,1,2,T02_v3.wav,T02_s3.wav,T02,us1,distinct
v,s,1,2,T03_v3.wav,T03_s3.wav,T03,us1,distinct
v,s,1,2,T04_v3.wav,T04_s3.wav,T04,us1,distinct
v,s,1,2,T05_v3.wav,T05_s3.wav,T05,us1,distinct
v,s,1,2,T06_v3.wav,T06_s3.wav,T06,us1,distinct
v,s,1,2,T07_v3.wav,T07_s3.wav,T07,us2,distinct
v,s,1,2,T08_v3.wav,T08_s3.wav,T08,us2,distinct
v,s,1,2,T09_v3.wav,T09_s3.wav,T09,us2,distinct
v,s,1,2,T10_v3.wav,T10_s3.wav,T10,us3,distinct
v,s,1,2,T11_v3.wav,T11_s3.wav,T11,us3,distinct
v,s,1,2,T12_v3.wav,T12_s3.wav,T12,us3,distinct
eth,z,0,255,T01_eth3.wav,T01_z3.wav,T01,us1,confusable
eth,z,0,255,T02_eth3.wav,T02_z3.wav,T02,us1,confusable
eth,z,0,255,T03_eth3.wav,T03_z3.wav,T03,us1,confusable
eth,z,0,255,T04_eth3.wav,T04_z3.wav,T04,us1,confusable
eth,z,0,255,T05_eth3.wav,T05_z3.wav,T05,us1,confusable
eth,z,0,255,T06_eth3.wav,T06_z3.wav,T06,us1,confusable
eth,z,0,255,T07_eth3.wav,T07_z3.wav,T07,us2,confusable
eth,z,0,255,T08_eth3.wav,T08_z3.wav,T08,us2,confusable
eth,z,0,255,T09_eth3.wav,T09_z3.wav,T09,us2,confusable
eth,z,0,255,T10_eth3.wav,T10_z3.wav,T10,us3,confusable
eth,z,0,255,T11_eth3.wav,T11_z3.wav,T11,us3,confusable
eth,z,0,255,T12_eth3.wav,T12_z3.wav,T12,us3,confusable
eth,v,0,81,T01_eth3.wav,T01_v3.wav,T01,us1,confusable
eth,v,0,81,T02_eth3.wav,T02_v3.wav,T02,us1,confusable
eth,v,0,81,T03_eth3.wav,T03_v3.wav,T03,us1,confusable
eth,v,0,81,T04_eth3.wav,T04_v3.wav,T04,us1,confusable
eth,v,0,81,T05_eth3.wav,T05_v3.wav,T05,us1,confusable
eth,v,0,81,T06_eth3.wav,T06_v3.wav,T06,us1,confusable
eth,v,0,81,T07_eth3.wav,T07_v3.wav,T07,us2,confusable
eth,v,0,81,T08_eth3.wav,T08_v3.wav,T08,us2,confusable
eth,v,0,81,T09_eth3.wav,T09_v3.wav,T09,us2,confusable
eth,v,0,81,T10_eth3.wav,T10_v3.wav,T10,us3,confusable
eth,v,0,81,T11_eth3.wav,T11_v3.wav,T11,us3,confusable
eth,v,0,81,T12_eth3.wav,T12_v3.wav,T12,us3,confusable
eth,zh,0,44,T01_eth3.wav,T01_zh3.wav,T01,us1,confusable
eth,zh,0,44,T02_eth3.wav,T02_zh3.wav,T02,us1,confusable
eth,zh,0,44,T03_eth3.wav,T03_zh3.wav,T03,us1,confusable
eth,zh,0,44,T04_eth3.wav,T04_zh3.wav,T04,us1,confusable
eth,zh,0,44,T05_eth3.wav,T05_zh3.wav,T05,us1,confusable
eth,zh,0,44,T06_eth3.wav,T06_zh3.wav,T06,us1,confusable
eth,zh,0,44,T07_eth3.wav,T07_zh3.wav,T07,us2,confusable
eth,zh,0,44,T08_eth3.wav,T08_zh3.wav,T08,us2,confusable
eth,zh,0,44,T09_eth3.wav,T09_zh3.wav,T09,us2,confusable
eth,zh,0,44,T10_eth3.wav,T10_zh3.wav,T10,us3,confusable
eth,zh,0,44,T11_eth3.wav,T11_zh3.wav,T11,us3,confusable
eth,zh,0,44,T12_eth3.wav,T12_zh3.wav,T12,us3,confusable
eth,f,1,1,T01_eth3.wav,T01_f3.wav,T01,us1,distinct
eth,f,1,1,T02_eth3.wav,T02_f3.wav,T02,us1,distinct
eth,f,1,1,T03_eth3.wav,T03_f3.wav,T03,us1,distinct
eth,f,1,1,T04_eth3.wav,T04_f3.wav,T04,us1,distinct
eth,f,1,1,T05_eth3.wav,T05_f3.wav,T05,us1,distinct
eth,f,1,1,T06_eth3.wav,T06_f3.wav,T06,us1,distinct
eth,f,1,1,T07_eth3.wav,T07_f3.wav,T07,us2,distinct
eth,f,1,1,T08_eth3.wav,T08_f3.wav,T08,us2,distinct
eth,f,1,1,T09_eth3.wav,T09_f3.wav,T09,us2,distinct
eth,f,1,1,T10_eth3.wav,T10_f3.wav,T10,us3,distinct
eth,f,1,1,T11_eth3.wav,T11_f3.wav,T11,us3,distinct
eth,f,1,1,T12_eth3.wav,T12_f3.wav,T12,us3,distinct
eth,theta,1,1,T01_eth3.wav,T01_theta3.wav,T01,us1,distinct
eth,theta,1,1,T02_eth3.wav,T02_theta3.wav,T02,us1,distinct
eth,theta,1,1,T03_eth3.wav,T03_theta3.wav,T03,us1,distinct
eth,theta,1,1,T04_eth3.wav,T04_theta3.wav,T04,us1,distinct
eth,theta,1,1,T05_eth3.wav,T05_theta3.wav,T05,us1,distinct
eth,theta,1,1,T06_eth3.wav,T06_theta3.wav,T06,us1,distinct
eth,theta,1,1,T07_eth3.wav,T07_theta3.wav,T07,us2,distinct
eth,theta,1,1,T08_eth3.wav,T08_theta3.wav,T08,us2,distinct
eth,theta,1,1,T09_eth3.wav,T09_theta3.wav,T09,us2,distinct
eth,theta,1,1,T10_eth3.wav,T10_theta3.wav,T10,us3,distinct
eth,theta,1,1,T11_eth3.wav,T11_theta3.wav,T11,us3,distinct
eth,theta,1,1,T12_eth3.wav,T12_theta3.wav,T12,us3,distinct
eth,s,1,1,T01_eth3.wav,T01_s3.wav,T01,us1,distinct
eth,s,1,1,T02_eth3.wav,T02_s3.wav,T02,us1,distinct
eth,s,1,1,T03_eth3.wav,T03_s3.wav,T03,us1,distinct
eth,s,1,1,T04_eth3.wav,T04_s3.wav,T04,us1,distinct
eth,s,1,1,T05_eth3.wav,T05_s3.wav,T05,us1,distinct
eth,s,1,1,T06_eth3.wav,T06_s3.wav,T06,us1,distinct
eth,s,1,1,T07_eth3.wav,T07_s3.wav,T07,us2,distinct
eth,s,1,1,T08_eth3.wav,T08_s3.wav,T08,us2,distinct
eth,s,1,1,T09_eth3.wav,T09_s3.wav,T09,us2,distinct
eth,s,1,1,T10_eth3.wav,T10_s3.wav,T10,us3,distinct
eth,s,1,1,T11_eth3.wav,T11_s3.wav,T11,us3,distinct
eth,s,1,1,T12_eth3.wav,T12_s3.wav,T12,us3,distinct
z,zh,0,242,T01_z3.wav,T01_zh3.wav,T01,us1,confusable
z,zh,0,242,T02_z3.wav,T02_zh3.wav,T02,us1,confusable
z,zh,0,242,T03_z3.wav,T03_zh3.wav,T03,us1,confusable
z,zh,0,242,T04_z3.wav,T04_zh3.wav,T04,us1,confusable
z,zh,0,242,T05_z3.wav,T05_zh3.wav,T05,us1,confusable
z,zh,0,242,T06_z3.wav,T06_zh3.wav,T06,us1,confusable
z,zh,0,242,T07_z3.wav,T07_zh3.wav,T07,us2,confusable
z,zh,0,242,T08_z3.wav,T08_zh3.wav,T08,us2,confusable
z,zh,0,242,T09_z3.wav,T09_zh3.wav,T09,us2,confusable
z,zh,0,242,T10_z3.wav,T10_zh3.wav,T10,us3,confusable
z,zh,0,242,T11_z3.wav,T11_zh3.wav,T11,us3,confusable
z,zh,0,242,T12_z3.wav,T12_zh3.wav,T12,us3,confusable
z,eth,0,162,T01_z3.wav,T01_eth3.wav,T01,us1,confusable
z,eth,0,162,T02_z3.wav,T02_eth3.wav,T02,us1,confusable
z,eth,0,162,T03_z3.wav,T03_eth3.wav,T03,us1,confusable
z,eth,0,162,T04_z3.wav,T04_eth3.wav,T04,us1,confusable
z,eth,0,162,T05_z3.wav,T05_eth3.wav,T05,us1,confusable
z,eth,0,162,T06_z3.wav,T06_eth3.wav,T06,us1,confusable
z,eth,0,162,T07_z3.wav,T07_eth3.wav,T07,us2,confusable
z,eth,0,162,T08_z3.wav,T08_eth3.wav,T08,us2,confusable
z,eth,0,162,T09_z3.wav,T09_eth3.wav,T09,us2,confusable
z,eth,0,162,T10_z3.wav,T10_eth3.wav,T10,us3,confusable
z,eth,0,162,T11_z3.wav,T11_eth3.wav,T11,us3,confusable
z,eth,0,162,T12_z3.wav,T12_eth3.wav,T12,us3,confusable
z,v,0,48,T01_z3.wav,T01_v3.wav,T01,us1,confusable
z,v,0,48,T02_z3.wav,T02_v3.wav,T02,us1,confusable
z,v,0,48,T03_z3.wav,T03_v3.wav,T03,us1,confusable
z,v,0,48,T04_z3.wav,T04_v3.wav,T04,us1,confusable
z,v,0,48,T05_z3.wav,T05_v3.wav,T05,us1,confusable
z,v,0,48,T06_z3.wav,T06_v3.wav,T06,us1,confusable
z,v,0,48,T07_z3.wav,T07_v3.wav,T07,us2,confusable
z,v,0,48,T08_z3.wav,T08_v3.wav,T08,us2,confusable
z,v,0,48,T09_z3.wav,T09_v3.wav,T09,us2,confusable
z,v,0,48,T10_z3.wav,T10_v3.wav,T10,us3,confusable
z,v,0,48,T11_z3.wav,T11_v3.wav,T11,us3,confusable
z,v,0,48,T12_z3.wav,T12_v3.wav,T12,us3,confusable
z,p,1,1,T01_z3.wav,T01_p3.wav,T01,us1,distinct
z,p,1,1,T02_z3.wav,T02_p3.wav,T02,us1,distinct
z,p,1,1,T03_z3.wav,T03_p3.wav,T03,us1,distinct
z,p,1,1,T04_z3.wav,T04_p3.wav,T04,us1,distinct
z,p,1,1,T05_z3.wav,T05_p3.wav,T05,us1,distinct
z,p,1,1,T06_z3.wav,T06_p3.wav,T06,us1,distinct
z,p,1,1,T07_z3.wav,T07_p3.wav,T07,us2,distinct
z,p,1,1,T08_z3.wav,T08_p3.wav,T08,us2,distinct
z,p,1,1,T09_z3.wav,T09_p3.wav,T09,us2,distinct
z,p,1,1,T10_z3.wav,T10_p3.wav,T10,us3,distinct
z,p,1,1,T11_z3.wav,T11_p3.wav,T11,us3,distinct
z,p,1,1,T12_z3.wav,T12_p3.wav,T12,us3,distinct
z,s,1,1,T01_z3.wav,T01_s3.wav,T01,us1,distinct
z,s,1,1,T02_z3.wav,T02_s3.wav,T02,us1,distinct
z,s,1,1,T03_z3.wav,T03_s3.wav,T03,us1,distinct
z,s,1,1,T04_z3.wav,T04_s3.wav,T04,us1,distinct
z,s,1,1,T05_z3.wav,T05_s3.wav,T05,us1,distinct
z,s,1,1,T06_z3.wav,T06_s3.wav,T06,us1,distinct
z,s,1,1,T07_z3.wav,T07_s3.wav,T07,us2,distinct
z,s,1,1,T08_z3.wav,T08_s3.wav,T08,us2,distinct
z,s,1,1,T09_z3.wav,T09_s3.wav,T09,us2,distinct
z,s,1,1,T10_z3.wav,T10_s3.wav,T10,us3,distinct
z,s,1,1,T11_z3.wav,T11_s3.wav,T11,us3,distinct
z,s,1,1,T12_z3.wav,T12_s3.wav,T12,us3,distinct
z,sh,1,1,T01_z3.wav,T01_sh3.wav,T01,us1,distinct
z,sh,1,1,T02_z3.wav,T02_sh3.wav,T02,us1,distinct
z,sh,1,1,T03_z3.wav,T03_sh3.wav,T03,us1,distinct
z,sh,1,1,T04_z3.wav,T04_sh3.wav,T04,us1,distinct
z,sh,1,1,T05_z3.wav,T05_sh3.wav,T05,us1,distinct
z,sh,1,1,T06_z3.wav,T06_sh3.wav,T06,us1,distinct
z,sh,1,1,T07_z3.wav,T07_sh3.wav,T07,us2,distinct
z,sh,1,1,T08_z3.wav,T08_sh3.wav,T08,us2,distinct
z,sh,1,1,T09_z3.wav,T09_sh3.wav,T09,us2,distinct
z,sh,1,1,T10_z3.wav,T10_sh3.wav,T10,us3,distinct
z,sh,1,1,T11_z3.wav,T11_sh3.wav,T11,us3,distinct
z,sh,1,1,T12_z3.wav,T12_sh3.wav,T12,us3,distinct
zh,z,0,451,T01_zh3.wav,T01_z3.wav,T01,us1,confusable
zh,z,0,451,T02_zh3.wav,T02_z3.wav,T02,us1,confusable
zh,z,0,451,T03_zh3.wav,T03_z3.wav,T03,us1,confusable
zh,z,0,451,T04_zh3.wav,T04_z3.wav,T04,us1,confusable
zh,z,0,451,T05_zh3.wav,T05_z3.wav,T05,us1,confusable
zh,z,0,451,T06_zh3.wav,T06_z3.wav,T06,us1,confusable
zh,z,0,451,T07_zh3.wav,T07_z3.wav,T07,us2,confusable
zh,z,0,451,T08_zh3.wav,T08_z3.wav,T08,us2,confusable
zh,z,0,451,T09_zh3.wav,T09_z3.wav,T09,us2,confusable
zh,z,0,451,T10_zh3.wav,T10_z3.wav,T10,us3,confusable
zh,z,0,451,T11_zh3.wav,T11_z3.wav,T11,us3,confusable
zh,z,0,451,T12_zh3.wav,T12_z3.wav,T12,us3,confusable
zh,d,0,31,T01_zh3.wav,T01_d3.wav,T01,us1,confusable
zh,d,0,31,T02_zh3.wav,T02_d3.wav,T02,us1,confusable
zh,d,0,31,T03_zh3.wav,T03_d3.wav,T03,us1,confusable
zh,d,0,31,T04_zh3.wav,T04_d3.wav,T04,us1,confusable
zh,d,0,31,T05_zh3.wav,T05_d3.wav,T05,us1,confusable
zh,d,0,31,T06_zh3.wav,T06_d3.wav,T06,us1,confusable
zh,d,0,31,T07_zh3.wav,T07_d3.wav,T07,us2,confusable
zh,d,0,31,T08_zh3.wav,T08_d3.wav,T08,us2,confusable
zh,d,0,31,T09_zh3.wav,T09_d3.wav,T09,us2,confusable
zh,d,0,31,T10_zh3.wav,T10_d3.wav,T10,us3,confusable
zh,d,0,31,T11_zh3.wav,T11_d3.wav,T11,us3,confusable
zh,d,0,31,T12_zh3.wav,T12_d3.wav,T12,us3,confusable
zh,g,0,25,T01_zh3.wav,T01_g3.wav,T01,us1,confusable
zh,g,0,25,T02_zh3.wav,T02_g3.wav,T02,us1,confusable
zh,g,0,25,T03_zh3.wav,T03_g3.wav,T03,us1,confusable
zh,g,0,25,T04_zh3.wav,T04_g3.wav,T04,us1,confusable
zh,g,0,25,T05_zh3.wav,T05_g3.wav,T05,us1,confusable
zh,g,0,25,T06_zh3.wav,T06_g3.wav,T06,us1,confusable
zh,g,0,25,T07_zh3.wav,T07_g3.wav,T07,us2,confusable
zh,g,0,25,T08_zh3.wav,T08_g3.wav,T08,us2,confusable
zh,g,0,25,T09_zh3.wav,T09_g3.wav,T09,us2,confusable
zh,g,0,25,T10_zh3.wav,T10_g3.wav,T10,us3,confusable
zh,g,0,25,T11_zh3.wav,T11_g3.wav,T11,us3,confusable
zh,g,0,25,T12_zh3.wav,T12_g3.wav,T12,us3,confusable
zh,s,1,1,T01_zh3.wav,T01_s3.wav,T01,us1,distinct
zh,s,1,1,T02_zh3.wav,T02_s3.wav,T02,us1,distinct
zh,s,1,1,T03_zh3.wav,T03_s3.wav,T03,us1,distinct
zh,s,1,1,T04_zh3.wav,T04_s3.wav,T04,us1,distinct
zh,s,1,1,T05_zh3.wav,T05_s3.wav,T05,us1,distinct
zh,s,1,1,T06_zh3.wav,T06_s3.wav,T06,us1,distinct
zh,s,1,1,T07_zh3.wav,T07_s3.wav,T07,us2,distinct
zh,s,1,1,T08_zh3.wav,T08_s3.wav,T08,us2,distinct
zh,s,1,1,T09_zh3.wav,T09_s3.wav,T09,us2,distinct
zh,s,1,1,T10_zh3.wav,T10_s3.wav,T10,us3,distinct
zh,s,1,1,T11_zh3.wav,T11_s3.wav,T11,us3,distinct
zh,s,1,1,T12_zh3.wav,T12_s3.wav,T12,us3,distinct
zh,sh,1,1,T01_zh3.wav,T01_sh3.wav,T01,us1,distinct
zh,sh,1,1,T02_zh3.wav,T02_sh3.wav,T02,us1,distinct
zh,sh,1,1,T03_zh3.wav,T03_sh3.wav,T03,us1,distinct
zh,sh,1,1,T04_zh3.wav,T04_sh3.wav,T04,us1,distinct
zh,sh,1,1,T05_zh3.wav,T05_sh3.wav,T05,us1,distinct
zh,sh,1,1,T06_zh3.wav,T06_sh3.wav,T06,us1,distinct
zh,sh,1,1,T07_zh3.wav,T07_sh3.wav,T07,us2,distinct
zh,sh,1,1,T08_zh3.wav,T08_sh3.wav,T08,us2,distinct
zh,sh,1,1,T09_zh3.wav,T09_sh3.wav,T09,us2,distinct
zh,sh,1,1,T10_zh3.wav,T10_sh3.wav,T10,us3,distinct
zh,sh,1,1,T11_zh3.wav,T11_sh3.wav,T11,us3,distinct
zh,sh,1,1,T12_zh3.wav,T12_sh3.wav,T12,us3,distinct
zh,b,1,1,T01_zh3.wav,T01_b3.wav,T01,us1,distinct
zh,b,1,1,T02_zh3.wav,T02_b3.wav,T02,us1,distinct
zh,b,1,1,T03_zh3.wav,T03_b3.wav,T03,us1,distinct
zh,b,1,1,T04_zh3.wav,T04_b3.wav,T04,us1,distinct
zh,b,1,1,T05_zh3.wav,T05_b3.wav,T05,us1,distinct
zh,b,1,1,T06_zh3.wav,T06_b3.wav,T06,us1,distinct
zh,b,1,1,T07_zh3.wav,T07_b3.wav,T07,us2,distinct
zh,b,1,1,T08_zh3.wav,T08_b3.wav,T08,us2,distinct
zh,b,1,1,T09_zh3.wav,T09_b3.wav,T09,us2,distinct
zh,b,1,1,T10_zh3.wav,T10_b3.wav,T10,us3,distinct
zh,b,1,1,T11_zh3.wav,T11_b3.wav,T11,us3,distinct
zh,b,1,1,T12_zh3.wav,T12_b3.wav,T12,us3,distinct
m,n,0,54,T01_m3.wav,T01_n3.wav,T01,us1,confusable
m,n,0,54,T02_m3.wav,T02_n3.wav,T02,us1,confusable
m,n,0,54,T03_m3.wav,T03_n3.wav,T03,us1,confusable
m,n,0,54,T04_m3.wav,T04_n3.wav,T04,us1,confusable
m,n,0,54,T05_m3.wav,T05_n3.wav,T05,us1,confusable
m,n,0,54,T06_m3.wav,T06_n3.wav,T06,us1,confusable
m,n,0,54,T07_m3.wav,T07_n3.wav,T07,us2,confusable
m,n,0,54,T08_m3.wav,T08_n3.wav,T08,us2,confusable
m,n,0,54,T09_m3.wav,T09_n3.wav,T09,us2,confusable
m,n,0,54,T10_m3.wav,T10_n3.wav,T10,us3,confusable
m,n,0,54,T11_m3.wav,T11_n3.wav,T11,us3,confusable
m,n,0,54,T12_m3.wav,T12_n3.wav,T12,us3,confusable
m,b,0,5,T01_m3.wav,T01_b3.wav,T01,us1,confusable
m,b,0,5,T02_m3.wav,T02_b3.wav,T02,us1,confusable
m,b,0,5,T03_m3.wav,T03_b3.wav,T03,us1,confusable
m,b,0,5,T04_m3.wav,T04_b3.wav,T04,us1,confusable
m,b,0,5,T05_m3.wav,T05_b3.wav,T05,us1,confusable
m,b,0,5,T06_m3.wav,T06_b3.wav,T06,us1,confusable
m,b,0,5,T07_m3.wav,T07_b3.wav,T07,us2,confusable
m,b,0,5,T08_m3.wav,T08_b3.wav,T08,us2,confusable
m,b,0,5,T09_m3.wav,T09_b3.wav,T09,us2,confusable
m,b,0,5,T10_m3.wav,T10_b3.wav,T10,us3,confusable
m,b,0,5,T11_m3.wav,T11_b3.wav,T11,us3,confusable
m,b,0,5,T12_m3.wav,T12_b3.wav,T12,us3,confusable
m,s,0,4,T01_m3.wav,T01_s3.wav,T01,us1,confusable
m,s,0,4,T02_m3.wav,T02_s3.wav,T02,us1,confusable
m,s,0,4,T03_m3.wav,T03_s3.wav,T03,us1,confusable
m,s,0,4,T04_m3.wav,T04_s3.wav,T04,us1,confusable
m,s,0,4,T05_m3.wav,T05_s3.wav,T05,us1,confusable
m,s,0,4,T06_m3.wav,T06_s3.wav,T06,us1,confusable
m,s,0,4,T07_m3.wav,T07_s3.wav,T07,us2,confusable
m,s,0,4,T08_m3.wav,T08_s3.wav,T08,us2,confusable
m,s,0,4,T09_m3.wav,T09_s3.wav,T09,us2,confusable
m,s,0,4,T10_m3.wav,T10_s3.wav,T10,us3,confusable
m,s,0,4,T11_m3.wav,T11_s3.wav,T11,us3,confusable
m,s,0,4,T12_m3.wav,T12_s3.wav,T12,us3,confusable
m,p,1,1,T01_m3.wav,T01_p3.wav,T01,us1,distinct
m,p,1,1,T02_m3.wav,T02_p3.wav,T02,us1,distinct
m,p,1,1,T03_m3.wav,T03_p3.wav,T03,us1,distinct
m,p,1,1,T04_m3.wav,T04_p3.wav,T04,us1,distinct
m,p,1,1,T05_m3.wav,T05_p3.wav,T05,us1,distinct
m,p,1,1,T06_m3.wav,T06_p3.wav,T06,us1,distinct
m,p,1,1,T07_m3.wav,T07_p3.wav,T07,us2,distinct
m,p,1,1,T08_m3.wav,T08_p3.wav,T08,us2,distinct
m,p,1,1,T09_m3.wav,T09_p3.wav,T09,us2,distinct
m,p,1,1,T10_m3.wav,T10_p3.wav,T10,us3,distinct
m,p,1,1,T11_m3.wav,T11_p3.wav,T11,us3,distinct
m,p,1,1,T12_m3.wav,T12_p3.wav,T12,us3,distinct
m,theta,1,1,T01_m3.wav,T01_theta3.wav,T01,us1,distinct
m,theta,1,1,T02_m3.wav,T02_theta3.wav,T02,us1,distinct
m,theta,1,1,T03_m3.wav,T03_theta3.wav,T03,us1,distinct
m,theta,1,1,T04_m3.wav,T04_theta3.wav,T04,us1,distinct
m,theta,1,1,T05_m3.wav,T05_theta3.wav,T05,us1,distinct
m,theta,1,1,T06_m3.wav,T06_theta3.wav,T06,us1,distinct
m,theta,1,1,T07_m3.wav,T07_theta3.wav,T07,us2,distinct
m,theta,1,1,T08_m3.wav,T08_theta3.wav,T08,us2,distinct
m,theta,1,1,T09_m3.wav,T09_theta3.wav,T09,us2,distinct
m,theta,1,1,T10_m3.wav,T10_theta3.wav,T10,us3,distinct
m,theta,1,1,T11_m3.wav,T11_theta3.wav,T11,us3,distinct
m,theta,1,1,T12_m3.wav,T12_theta3.wav,T12,us3,distinct
m,z,1,1,T01_m3.wav,T01_z3.wav,T01,us1,distinct
m,z,1,1,T02_m3.wav,T02_z3.wav,T02,us1,distinct
m,z,1,1,T03_m3.wav,T03_z3.wav,T03,us1,distinct
m,z,1,1,T04_m3.wav,T04_z3.wav,T04,us1,distinct
m,z,1,1,T05_m3.wav,T05_z3.wav,T05,us1,distinct
m,z,1,1,T06_m3.wav,T06_z3.wav,T06,us1,distinct
m,z,1,1,T07_m3.wav,T07_z3.wav,T07,us2,distinct
m,z,1,1,T08_m3.wav,T08_z3.wav,T08,us2,distinct
m,z,1,1,T09_m3.wav,T09_z3.wav,T09,us2,distinct
m,z,1,1,T10_m3.wav,T10_z3.wav,T10,us3,distinct
m,z,1,1,T11_m3.wav,T11_z3.wav,T11,us3,distinct
m,z,1,1,T12_m3.wav,T12_z3.wav,T12,us3,distinct
n,m,0,57,T01_n3.wav,T01_m3.wav,T01,us1,confusable
n,m,0,57,T02_n3.wav,T02_m3.wav,T02,us1,confusable
n,m,0,57,T03_n3.wav,T03_m3.wav,T03,us1,confusable
n,m,0,57,T04_n3.wav,T04_m3.wav,T04,us1,confusable
n,m,0,57,T05_n3.wav,T05_m3.wav,T05,us1,confusable
n,m,0,57,T06_n3.wav,T06_m3.wav,T06,us1,confusable
n,m,0,57,T07_n3.wav,T07_m3.wav,T07,us2,confusable
n,m,0,57,T08_n3.wav,T08_m3.wav,T08,us2,confusable
n,m,0,57,T09_n3.wav,T09_m3.wav,T09,us2,confusable
n,m,0,57,T10_n3.wav,T10_m3.wav,T10,us3,confusable
n,m,0,57,T11_n3.wav,T11_m3.wav,T11,us3,confusable
n,m,0,57,T12_n3.wav,T12_m3.wav,T12,us3,confusable
n,z,0,7,T01_n3.wav,T01_z3.wav,T01,us1,confusable
n,z,0,7,T02_n3.wav,T02_z3.wav,T02,us1,confusable
n,z,0,7,T03_n3.wav,T03_z3.wav,T03,us1,confusable
n,z,0,7,T04_n3.wav,T04_z3.wav,T04,us1,confusable
n,z,0,7,T05_n3.wav,T05_z3.wav,T05,us1,confusable
n,z,0,7,T06_n3.wav,T06_z3.wav,T06,us1,confusable
n,z,0,7,T07_n3.wav,T07_z3.wav,T07,us2,confusable
n,z,0,7,T08_n3.wav,T08_z3.wav,T08,us2,confusable
n,z,0,7,T09_n3.wav,T09_z3.wav,T09,us2,confusable
n,z,0,7,T10_n3.wav,T10_z3.wav,T10,us3,confusable
n,z,0,7,T11_n3.wav,T11_z3.wav,T11,us3,confusable
n,z,0,7,T12_n3.wav,T12_z3.wav,T12,us3,confusable
n,d,0,5,T01_n3.wav,T01_d3.wav,T01,us1,confusable
n,d,0,5,T02_n3.wav,T02_d3.wav,T02,us1,confusable
n,d,0,5,T03_n3.wav,T03_d3.wav,T03,us1,confusable
n,d,0,5,T04_n3.wav,T04_d3.wav,T04,us1,confusable
n,d,0,5,T05_n3.wav,T05_d3.wav,T05,us1,confusable
n,d,0,5,T06_n3.wav,T06_d3.wav,T06,us1,confusable
n,d,0,5,T07_n3.wav,T07_d3.wav,T07,us2,confusable
n,d,0,5,T08_n3.wav,T08_d3.wav,T08,us2,confusable
n,d,0,5,T09_n3.wav,T09_d3.wav,T09,us2,confusable
n,d,0,5,T10_n3.wav,T10_d3.wav,T10,us3,confusable
n,d,0,5,T11_n3.wav,T11_d3.wav,T11,us3,confusable
n,d,0,5,T12_n3.wav,T12_d3.wav,T12,us3,confusable
n,b,1,3,T01_n3.wav,T01_b3.wav,T01,us1,distinct
n,b,1,3,T02_n3.wav,T02_b3.wav,T02,us1,distinct
n,b,1,3,T03_n3.wav,T03_b3.wav,T03,us1,distinct
n,b,1,3,T04_n3.wav,T04_b3.wav,T04,us1,distinct
n,b,1,3,T05_n3.wav,T05_b3.wav,T05,us1,distinct
n,b,1,3,T06_n3.wav,T06_b3.wav,T06,us1,distinct
n,b,1,3,T07_n3.wav,T07_b3.wav,T07,us2,distinct
n,b,1,3,T08_n3.wav,T08_b3.wav,T08,us2,distinct
n,b,1,3,T09_n3.wav,T09_b3.wav,T09,us2,distinct
