trial,color1_target,color1_H,color1_L,color1_H_deltaE,color1_L_deltaE,color1_HL_deltaE,color2_target,color2_H,color2_L,color2_H_deltaE,color2_L_deltaE,color2_HL_deltaE,audio1_target,audio1_H,audio1_L,audio1_H_count,audio1_L_count,audio1_target_talker,audio1_H_talker,audio1_L_talker,audio1_target_file,audio1_H_file,audio1_L_file,audio2_target,audio2_H,audio2_L,audio2_H_count,audio2_L_count,audio2_target_talker,audio2_H_talker,audio2_L_talker,audio2_target_file,audio2_H_file,audio2_L_file,thisN,thisTrialN,thisRepN,Response,RT,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,inner.thisRepN,inner.thisTrialN,inner.thisN,inner.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,SFT1.thisRepN,SFT1.thisTrialN,SFT1.thisN,SFT1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,SFT_2.thisRepN,SFT_2.thisTrialN,SFT_2.thisN,SFT_2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,SFT_3.thisRepN,SFT_3.thisTrialN,SFT_3.thisN,SFT_3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,SFT_4.thisRepN,SFT_4.thisTrialN,SFT_4.thisN,SFT_4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,SFT_5.thisRepN,SFT_5.thisTrialN,SFT_5.thisN,SFT_5.thisIndex,thisRow.t,notes,piloting,studyintro.started,intro.started,confirm.started,studyintro.stopped,confirm.keys,confirm.rt,confirm.duration,practice_intro.started,prac_intro.started,key_resp_2.started,practice_intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,study_stage.started,Fix.started,Fix.stopped,stim1.started,stim2.started,stim1.stopped,stim2.stopped,audi1.started,audi1.stopped,audi2.started,audi2.stopped,study_stage.stopped,probe.started,Fixation.started,Fixation.stopped,targetV.started,targetA.started,targetA.stopped,targetV.stopped,probe.stopped,ResponseBox.duration,condition,TargetA,TargetC,Probe,inner.Response,feedback.started,answer.started,answer.stopped,feedback.stopped,Acc,col_type,aud_type,inner.RT,SFT_start.started,text.started,key_resp_3.started,SFT_start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,SFT1.Response,SFT1.RT,rest.started,timeout.started,breakend.started,rest.stopped,breakend.keys,breakend.rt,breakend.duration,SFT_2.Response,SFT_2.RT,SFT_3.Response,SFT_3.RT,SFT_4.Response,SFT_4.RT,SFT_5.Response,SFT_5.RT,End.started,EndExp.started,callExp.started,End.stopped,callExp.keys,callExp.rt,callExp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,#C3514A,#830021,#C37841,28.36,26.5,50.87,#BF6794,#E3BADA,#A56968,32.34,26.06,36.01,g,theta,d,1,148,T10,T10,T10,stimuli/T10_aga.wav,stimuli/T10_athetaa.wav,stimuli/T10_ada.wav,z,s,zh,1,242,T06,T06,T06,stimuli/T06_aza.wav,stimuli/T06_asa.wav,stimuli/T06_azha.wav,4,0,4,3,1.16,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,4,0,4,0,,,,,,,,,,,,,,,,,1235.4061362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.3933435,1235.4061362,1235.7064931,1235.7232771,1235.7231597666666,1236.6571842,1236.7239974,1237.090743,no_response,10,stimuli/T10_athetaa.wav,#C37841,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,1.16,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
15,#C3514A,#830021,#C37841,28.36,26.5,50.87,#BF6794,#E3BADA,#A56968,32.34,26.06,36.01,g,theta,d,1,148,T10,T10,T10,stimuli/T10_aga.wav,stimuli/T10_athetaa.wav,stimuli/T10_ada.wav,z,s,zh,1,242,T06,T06,T06,stimuli/T06_aza.wav,stimuli/T06_asa.wav,stimuli/T06_azha.wav,5,0,5,3,1.085,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,5,0,5,0,,,,,,,,,,,,,,,,,1237.1076717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.0950032,1237.1076717,1237.4078196,1237.4241971,1237.4244862666667,1238.2418203,1238.4255093,1238.7091012,no_response,4,stimuli/T10_ada.wav,#C3514A,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,1.085,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
15,#C3514A,#830021,#C37841,28.36,26.5,50.87,#BF6794,#E3BADA,#A56968,32.34,26.06,36.01,g,theta,d,1,148,T10,T10,T10,stimuli/T10_aga.wav,stimuli/T10_athetaa.wav,stimuli/T10_ada.wav,z,s,zh,1,242,T06,T06,T06,stimuli/T06_aza.wav,stimuli/T06_asa.wav,stimuli/T06_azha.wav,6,0,6,4,0.82,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,6,0,6,0,,,,,,,,,,,,,,,,,1238.7256067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.7118326,1238.7256067,1239.0259839,1239.0425398,1239.0426505666667,1239.9598567,1240.0433458,1240.0600923,no_response,2,stimuli/T10_athetaa.wav,#C3514A,6,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4,0.82,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
15,#C3514A,#830021,#C37841,28.36,26.5,50.87,#BF6794,#E3BADA,#A56968,32.34,26.06,36.01,g,theta,d,1,148,T10,T10,T10,stimuli/T10_aga.wav,stimuli/T10_athetaa.wav,stimuli/T10_ada.wav,z,s,zh,1,242,T06,T06,T06,stimuli/T06_aza.wav,stimuli/T06_asa.wav,stimuli/T06_azha.wav,7,0,7,3,0.781,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,7,0,7,0,,,,,,,,,,,,,,,,,1240.0766642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.0646425,1240.0766642,1240.377005,1240.3935894,1240.3936716666667,1241.3277357,,1241.3780006,no_response,9,stimuli/T06_asa.wav,#E3BADA,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.781,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
15,#C3514A,#830021,#C37841,28.36,26.5,50.87,#BF6794,#E3BADA,#A56968,32.34,26.06,36.01,g,theta,d,1,148,T10,T10,T10,stimuli/T10_aga.wav,stimuli/T10_athetaa.wav,stimuli/T10_ada.wav,z,s,zh,1,242,T06,T06,T06,stimuli/T06_aza.wav,stimuli/T06_asa.wav,stimuli/T06_azha.wav,8,0,8,3,0.648,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,8,0,8,0,,,,,,,,,,,,,,,,,1241.3946674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.3810168,1241.3946674,1241.694944,1241.7115242,1241.7116106666667,,,1242.562466,no_response,9,stimuli/T06_asa.wav,#E3BADA,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.648,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
15,#C3514A,#830021,#C37841,28.36,26.5,50.87,#BF6794,#E3BADA,#A56968,32.34,26.06,36.01,g,theta,d,1,148,T10,T10,T10,stimuli/T10_aga.wav,stimuli/T10_athetaa.wav,stimuli/T10_ada.wav,z,s,zh,1,242,T06,T06,T06,stimuli/T06_aza.wav,stimuli/T06_asa.wav,stimuli/T06_azha.wav,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,0,0,0,3,0.626,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,0,0,0,0,,,,,,,,,,,,,,,,,1246.7656743,,,,,,,,,,,,,,,,,1242.5896619,1242.5954893,1242.8956833,1242.9123667,1243.8963723,1243.9133244,1244.8973577,1244.8972076666666,1245.8316667,1245.8981808666667,1246.7490894,1246.7491277,1246.7516835,1246.7656743,1247.0658098,1247.082657,1247.0824764666665,,,1247.9000195,no_response,7,stimuli/T02_apa.wav,#452842,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.626,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,1,0,1,3,0.775,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,1,0,1,0,,,,,,,,,,,,,,,,,1247.9164587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.9046764,1247.9164587,1248.216698,1248.2334284,1248.2333646666666,1249.0840853,,1249.2008898,no_response,1,stimuli/T02_apa.wav,#5068AD,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3,0.775,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,2,0,2,4,0.713,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,2,0,2,0,,,,,,,,,,,,,,,,,1249.2175692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.2053283,1249.2175692,1249.5179482,1249.5343708,1249.5346148666667,,,1250.4353349,no_response,4,stimuli/T06_athetaa.wav,#944990,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4,0.713,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,3,0,3,3,0.687,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,3,0,3,0,,,,,,,,,,,,,,,,,1250.4518626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.4385599,1250.4518626,1250.7521292,1250.7690556,1250.7687958666666,,,1251.6529778,no_response,16,stimuli/T06_athetaa.wav,#E06BC5,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.687,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,4,0,4,3,1.044,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,4,0,4,0,,,,,,,,,,,,,,,,,1251.6699517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.6642371,1251.6699517,1251.969964,1251.9864764,1251.9866306666665,1252.8374235,1252.987377,1253.2377302,no_response,13,stimuli/T02_apa.wav,#936B97,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,1.044,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,5,0,5,4,1.459,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,5,0,5,0,,,,,,,,,,,,,,,,,1253.2542504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.2410579,1253.2542504,1253.5547011,1253.5714025,1253.5713677666668,1254.5054929,1254.5722147,1255.2224731000001,no_response,0,stimuli/T06_asa.wav,#944990,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,1.459,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,6,0,6,3,0.574,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,6,0,6,0,,,,,,,,,,,,,,,,,1255.2393539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.2268223,1255.2393539,1255.5391625,1255.5561474,1255.5558291666666,,,1256.3234642,no_response,8,stimuli/T06_aetha.wav,#6B2DC7,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.574,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,7,0,7,3,0.898,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,7,0,7,0,,,,,,,,,,,,,,,,,1256.3400919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.3347865,1256.3400919,1256.6405006,1256.6570554,1256.6571672666666,1257.4741188,1257.6579122,1257.7580357,no_response,11,stimuli/T02_aba.wav,#936B97,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.898,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,8,0,8,3,0.875,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,8,0,8,0,,,,,,,,,,,,,,,,,1257.7745225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.7598117,1257.7745225,1258.0748366,1258.0914723,1258.0915032666667,1258.9091014,1259.0923435,1259.15924,no_response,3,stimuli/T02_aba.wav,#5068AD,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.875,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
11,#944990,#6B2DC7,#E06BC5,46.88,24.21,49.97,#5068AD,#452842,#936B97,38.4,25.91,31.08,s,eth,theta,1,84,T06,T06,T06,stimuli/T06_asa.wav,stimuli/T06_aetha.wav,stimuli/T06_athetaa.wav,p,b,t,1,91,T02,T02,T02,stimuli/T02_apa.wav,stimuli/T02_aba.wav,stimuli/T02_ata.wav,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,0,0,0,4,0.605,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,0,0,0,0,,,,,,,,,,,,,,,,,1263.3461278,,,,,,,,,,,,,,,,,1259.1662313,1259.1758299,1259.4760496,1259.4927824,1260.4768483,1260.4935686,1261.4778642,1261.4776941666667,1262.3451418,1262.4787322666666,1263.3293437,1263.3293799,1263.3314496,1263.3461278,1263.6461006,1263.6628554,1263.6627672666666,,,1264.4635185,no_response,1,stimuli/T11_apa.wav,#00846E,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,0.605,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,1,0,1,3,0.679,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,1,0,1,0,,,,,,,,,,,,,,,,,1264.4970486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.4832037,1264.4970486,1264.7970843,1264.8138242,1264.8137509666667,,,1265.6812225,no_response,10,stimuli/T05_azha.wav,#A04181,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.679,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,2,0,2,3,1.245,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,2,0,2,0,,,,,,,,,,,,,,,,,1265.697867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.683212,1265.697867,1265.9979708,1266.0145174,1266.0146374666667,1266.8823773,1267.0156758,1267.4659925,no_response,6,stimuli/T05_ana.wav,#B60013,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,1.245,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,3,0,3,4,0.644,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,3,0,3,0,,,,,,,,,,,,,,,,,1267.4826706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.4678445,1267.4826706,1267.7828938,1267.7996706,1267.7995604666667,,,1268.6338666,no_response,1,stimuli/T11_apa.wav,#00846E,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,0.644,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,4,0,4,3,0.969,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,4,0,4,0,,,,,,,,,,,,,,,,,1268.6503309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.6363495,1268.6503309,1268.9506471,1268.9673829,1268.9673137666666,1269.8345918,1269.9680232,1270.1349255,no_response,3,stimuli/T11_ava.wav,#00846E,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.969,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,5,0,5,3,0.911,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,5,0,5,0,,,,,,,,,,,,,,,,,1270.1516249000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.1385045,1270.1516249000001,1270.4518352,1270.4687001,1270.4685018666667,1271.3192866,1271.4692735,1271.5695,no_response,5,stimuli/T11_ata.wav,#00846E,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.911,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,6,0,6,3,1.189,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,6,0,6,0,,,,,,,,,,,,,,,,,1271.586167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.5713742,1271.586167,1271.8865374,1271.9032231,1271.9032040666666,1272.7703605,1272.9041629,1273.2877185,no_response,12,stimuli/T05_ana.wav,#A04181,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,1.189,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,7,0,7,4,0.639,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,7,0,7,0,,,,,,,,,,,,,,,,,1273.3044282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.2907699,1273.3044282,1273.6044175,1273.6210766,1273.6210841666666,,,1274.4551658,no_response,10,stimuli/T05_azha.wav,#A04181,7,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4,0.639,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,8,0,8,3,0.674,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,8,0,8,0,,,,,,,,,,,,,,,,,1274.488488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.4774314000001,1274.488488,1274.788608,1274.8056583,1274.8052746666667,,,1275.6560592,no_response,11,stimuli/T11_ava.wav,#009A8E,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,0.674,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
5,#C0486D,#B60013,#A04181,44.32,22.26,63.93,#00846E,#30BD87,#009A8E,26.77,20.26,28.9,n,zh,d,1,5,T05,T05,T05,stimuli/T05_ana.wav,stimuli/T05_azha.wav,stimuli/T05_ada.wav,p,v,t,1,91,T11,T11,T11,stimuli/T11_apa.wav,stimuli/T11_ava.wav,stimuli/T11_ata.wav,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595945,001,2026-05-11_11h28.56.522,VAWM,,2026.1.3,60.01583217654687,2026-05-11 11h28.57.488074 -0500,
