trial,condition,TargetA,TargetC,Response,RT,Acc,thisRepN,block
15,7,stimuli/T05_afa.wav,#939ADE,3,0.8859029,1,4,t
15,8,stimuli/T02_afa.wav,#00245E,3,1.0494952,1,5,t
15,12,stimuli/T02_asha.wav,#007DC6,4,1.2151293,0,6,t
15,4,stimuli/T02_ata.wav,#0078A0,3,0.8862271,1,7,t
15,1,stimuli/T05_afa.wav,#C35D99,3,1.3008769,0,8,t
11,11,stimuli/T12_athetaa.wav,#2A2F00,3,0.966466,1,0,t
11,12,stimuli/T08_aetha.wav,#00689B,3,0.9816413,1,1,t
11,9,stimuli/T12_athetaa.wav,#250D00,3,0.9494295,1,2,t
11,10,stimuli/T08_asa.wav,#00689B,3,0.8786238,1,3,t
11,0,stimuli/T08_aetha.wav,#009DE1,4,1.1157694,1,4,t
11,6,stimuli/T08_aetha.wav,#00B0D0,3,0.8164476,1,5,t
11,3,stimuli/T12_athetaa.wav,#6F6900,3,0.9161746,1,6,t
11,1,stimuli/T12_ama.wav,#6F6900,3,0.7507563,0,7,t
11,4,stimuli/T08_azha.wav,#009DE1,3,1.0332611,1,8,t
5,7,stimuli/T07_aka.wav,#840012,3,0.7158134,1,0,t
5,3,stimuli/T07_aga.wav,#A94B6E,3,0.4838581,1,1,t
5,1,stimuli/T07_aka.wav,#A94B6E,3,0.6493297,0,2,t
5,1,stimuli/T07_aka.wav,#A94B6E,3,0.950657,0,3,t
5,4,stimuli/T08_aza.wav,#0086C1,4,0.9161878,0,4,t
5,12,stimuli/T08_aetha.wav,#007B9A,3,0.5515996,1,5,t
5,17,stimuli/T07_afa.wav,#651648,3,1.3327512,1,6,t
5,14,stimuli/T08_aza.wav,#00B4E2,4,1.6668346,0,7,t
5,15,stimuli/T07_afa.wav,#840012,3,1.0522813,1,8,t
25,0,stimuli/T09_azha.wav,#0095D4,4,0.7678539,1,0,t
25,8,stimuli/T09_asha.wav,#00DFFE,3,0.7095764,1,1,t
25,13,stimuli/T04_ama.wav,#885CBE,3,1.0684349,1,2,t
25,6,stimuli/T09_azha.wav,#00DFFE,3,0.8492043,1,3,t
25,15,stimuli/T04_ana.wav,#CD898F,3,0.7689374,1,4,t
25,1,stimuli/T04_ama.wav,#A27FC3,4,1.666184,1,5,t
25,5,stimuli/T04_ana.wav,#A27FC3,3,0.8478836,1,6,t
25,2,stimuli/T09_asha.wav,#0095D4,4,1.0835413,0,7,t
25,16,stimuli/T09_aga.wav,#2B6694,3,0.882963,1,8,t
12,1,stimuli/T12_azha.wav,#007FC3,4,1.6162666,1,0,t
12,7,stimuli/T12_azha.wav,#00399F,3,0.8998805,1,1,t
12,13,stimuli/T12_azha.wav,#0083F5,3,0.9163171,1,2,t
12,5,stimuli/T12_ada.wav,#007FC3,4,1.1669649,0,3,t
12,9,stimuli/T12_asha.wav,#00399F,3,0.8802425,1,4,t
12,17,stimuli/T12_ada.wav,#0083F5,3,1.0495577,1,6,t
12,2,stimuli/T05_asa.wav,#0097A3,3,1.133207,1,7,t
12,14,stimuli/T05_aetha.wav,#00A4A7,3,0.9349148,1,8,t
2,14,stimuli/T11_athetaa.wav,#0089B6,3,1.3837187,1,0,t
2,6,stimuli/T11_afa.wav,#0089B6,4,0.8657645,0,1,t
2,17,stimuli/T01_athetaa.wav,#00623E,3,0.6821072,1,2,t
2,1,stimuli/T01_ata.wav,#358049,3,0.4013278,0,3,t
2,3,stimuli/T01_aga.wav,#358049,3,0.8495587,1,4,t
2,12,stimuli/T11_afa.wav,#004D94,3,1.1652566,1,5,t
2,5,stimuli/T01_athetaa.wav,#358049,3,1.3015006,1,6,t
2,0,stimuli/T11_afa.wav,#0075A7,4,1.5159639,1,7,t
2,17,stimuli/T01_athetaa.wav,#00623E,4,1.3906263,0,8,t
23,9,stimuli/T09_ana.wav,#822A81,3,1.6818115,1,0,t
23,13,stimuli/T09_aka.wav,#694F6D,3,0.9167282,1,1,t
23,1,stimuli/T09_aka.wav,#B65F91,3,1.4814825,0,2,t
23,5,stimuli/T09_afa.wav,#B65F91,3,1.1684629,1,3,t
23,1,stimuli/T09_aka.wav,#B65F91,3,1.1172627,0,4,t
23,6,stimuli/T07_ama.wav,#EB7F00,3,1.4011561,1,5,t
23,9,stimuli/T09_ana.wav,#822A81,3,1.2495067,1,6,t
23,3,stimuli/T09_ana.wav,#B65F91,3,0.8229347,1,7,t
23,17,stimuli/T09_afa.wav,#694F6D,3,0.9850189,1,8,t
16,15,stimuli/T05_ata.wav,#006D8B,3,0.9310044,1,0,t
16,4,stimuli/T02_ada.wav,#7551B1,3,0.7820746,1,1,t
16,13,stimuli/T05_aka.wav,#0091CE,3,0.9674654,1,2,t
16,0,stimuli/T02_ava.wav,#7551B1,4,0.9506486,1,3,t
16,14,stimuli/T02_ada.wav,#B741B3,3,0.7327564,1,4,t
16,17,stimuli/T05_ata.wav,#0091CE,3,1.117923,1,5,t
16,0,stimuli/T02_ava.wav,#7551B1,4,1.1998111,1,6,t
16,7,stimuli/T05_aka.wav,#006D8B,4,1.015842,0,7,t
16,2,stimuli/T02_ama.wav,#7551B1,3,0.8838131,1,8,t
19,2,stimuli/T11_ama.wav,#007E4C,4,1.6661833,0,0,t
19,10,stimuli/T11_ama.wav,#5BBB62,3,0.7158383,1,1,t
19,4,stimuli/T11_aza.wav,#007E4C,3,1.2326462,1,2,t
19,6,stimuli/T11_ava.wav,#006563,3,1.0020769,1,3,t
19,0,stimuli/T11_ava.wav,#007E4C,3,1.1169648,0,4,t
19,0,stimuli/T11_ava.wav,#007E4C,3,1.4338013,0,5,t
19,9,stimuli/T04_aba.wav,#00F8FF,3,0.8010714,1,6,t
19,12,stimuli/T11_ava.wav,#5BBB62,3,1.4524325,1,7,t
19,15,stimuli/T04_aza.wav,#00F8FF,3,1.2664957,1,8,t
9,4,stimuli/T05_azha.wav,#28783F,3,0.8825505,1,0,t
9,17,stimuli/T10_aza.wav,#FF8DCF,3,0.7172813,1,1,t
9,2,stimuli/T05_apa.wav,#28783F,3,0.9009865,1,2,t
9,0,stimuli/T05_aza.wav,#28783F,4,0.8342965,1,3,t
9,13,stimuli/T10_ava.wav,#FF8DCF,3,0.7862415,1,4,t
9,1,stimuli/T10_ava.wav,#BB57B0,4,1.1357538,1,5,t
9,17,stimuli/T10_aza.wav,#FF8DCF,3,0.676748,1,6,t
9,9,stimuli/T10_ana.wav,#5B197C,3,0.601182,1,7,t
9,7,stimuli/T10_ava.wav,#5B197C,3,0.7825979,1,8,t
24,1,stimuli/T09_aetha.wav,#11865E,4,1.2838004,1,0,t
24,7,stimuli/T09_aetha.wav,#678A2E,3,0.5665097,1,1,t
24,11,stimuli/T09_afa.wav,#52BE82,4,1.465734,0,2,t
24,4,stimuli/T05_aza.wav,#AF6937,3,0.9837715,1,3,t
24,0,stimuli/T05_ana.wav,#AF6937,4,1.1011811,1,4,t
24,16,stimuli/T05_aza.wav,#936900,4,1.3151258,0,5,t
24,12,stimuli/T05_ana.wav,#936900,3,0.832583,1,6,t
24,16,stimuli/T05_aza.wav,#936900,3,0.9819103,1,7,t
14,2,stimuli/T03_ana.wav,#0087B8,3,1.2338536,1,0,t
14,8,stimuli/T03_ana.wav,#0062C7,3,0.716342,1,1,t
14,5,stimuli/T11_apa.wav,#BF4B86,3,1.4854067,1,2,t
14,15,stimuli/T11_apa.wav,#E8B1EC,3,0.6827417,1,3,t
14,10,stimuli/T03_ana.wav,#00BAF4,3,1.7997203,1,4,t
14,6,stimuli/T03_ava.wav,#0062C7,4,1.1847195,0,5,t
14,13,stimuli/T11_athetaa.wav,#D994B3,3,0.9328654,1,6,t
14,1,stimuli/T11_athetaa.wav,#BF4B86,3,0.834574,0,7,t
14,1,stimuli/T11_athetaa.wav,#BF4B86,3,0.9176522,0,8,t
13,1,stimuli/T09_aga.wav,#DF60AB,4,0.8646387,1,0,t
13,13,stimuli/T09_aga.wav,#FA8FEF,3,0.8328192,1,2,t
13,3,stimuli/T09_asa.wav,#DF60AB,3,1.0339015,1,3,t
13,17,stimuli/T09_azha.wav,#FA8FEF,3,0.5995004,1,4,t
13,0,stimuli/T01_apa.wav,#8769B5,4,0.985453,1,5,t
13,16,stimuli/T01_athetaa.wav,#BDABFF,3,0.7970444,1,6,t
13,14,stimuli/T01_athetaa.wav,#94A8ED,3,0.5668226,1,7,t
13,6,stimuli/T01_apa.wav,#94A8ED,3,0.9025428,1,8,t
10,13,stimuli/T08_ada.wav,#005628,4,1.8164354,0,0,t
10,8,stimuli/T02_aba.wav,#CFCE59,3,1.0852443,1,1,t
10,7,stimuli/T08_ada.wav,#4C9C49,3,1.0670591,1,2,t
10,0,stimuli/T02_apa.wav,#588035,3,1.2337463,0,3,t
10,4,stimuli/T02_ata.wav,#588035,3,0.782947,1,4,t
10,16,stimuli/T02_ata.wav,#8B9F78,3,0.8832017,1,5,t
10,2,stimuli/T02_aba.wav,#588035,4,1.3668275,0,6,t
10,9,stimuli/T08_ana.wav,#4C9C49,4,1.6487521,0,7,t
10,0,stimuli/T02_apa.wav,#588035,3,1.1166525,0,8,t
22,13,stimuli/T09_azha.wav,#A05843,3,0.6987582,1,0,t
22,14,stimuli/T04_aetha.wav,#814E00,4,0.9995473,0,1,t
22,10,stimuli/T04_ana.wav,#F46D36,3,0.7994945,1,2,t
22,0,stimuli/T04_aba.wav,#C9763C,3,1.5351412,0,3,t
22,15,stimuli/T09_ada.wav,#6E3500,3,0.8521808,1,4,t
22,4,stimuli/T04_aetha.wav,#C9763C,4,1.1501395,0,5,t
22,7,stimuli/T09_azha.wav,#6E3500,3,0.8341399,1,6,t
22,1,stimuli/T09_azha.wav,#BB3F48,3,0.8161388,0,7,t
22,3,stimuli/T09_aba.wav,#BB3F48,3,0.7164989,1,8,t
4,0,stimuli/T07_ata.wav,#326FC7,4,1.0654303,1,0,t
4,3,stimuli/T02_aba.wav,#765CA1,3,1.6995618,1,1,t
4,13,stimuli/T02_ana.wav,#863779,3,0.8672245,1,2,t
4,7,stimuli/T02_ana.wav,#793335,3,1.5335998,1,3,t
4,8,stimuli/T07_aetha.wav,#D183FF,3,1.1504181,1,4,t
4,11,stimuli/T02_aba.wav,#863779,3,1.3181324,1,5,t
4,11,stimuli/T02_aba.wav,#863779,3,1.1999003,1,6,t
4,5,stimuli/T02_aza.wav,#765CA1,4,1.0357151,0,7,t
4,1,stimuli/T02_ana.wav,#765CA1,4,0.8671175,1,8,t
8,0,stimuli/T08_aba.wav,#C85833,4,0.8652632,1,0,t
8,13,stimuli/T11_azha.wav,#344E6D,3,0.6345065,1,1,t
8,6,stimuli/T08_aba.wav,#5E1F00,3,0.8170295,1,2,t
8,14,stimuli/T08_aetha.wav,#5E1F00,3,0.5175451,1,3,t
8,0,stimuli/T08_aba.wav,#C85833,4,1.0999414,1,4,t
8,4,stimuli/T08_aetha.wav,#C85833,3,1.0147401,1,5,t
8,2,stimuli/T08_apa.wav,#C85833,4,0.8100145,0,6,t
8,17,stimuli/T11_aza.wav,#344E6D,3,1.2843493,1,7,t
8,8,stimuli/T08_apa.wav,#5E1F00,3,1.8655476,1,8,t
1,2,stimuli/T07_aetha.wav,#006B98,3,1.0996867,1,0,t
1,1,stimuli/T06_aetha.wav,#C06FA8,4,1.5819382,1,1,t
1,8,stimuli/T07_aetha.wav,#002553,3,0.7660186,1,2,t
1,10,stimuli/T07_aetha.wav,#2B9CB3,3,0.800299,1,3,t
1,13,stimuli/T06_aetha.wav,#C6A7E1,3,1.0664739,1,4,t
1,4,stimuli/T07_asha.wav,#006B98,3,0.9514172,1,5,t
1,1,stimuli/T06_aetha.wav,#C06FA8,3,0.9664402,0,6,t
1,6,stimuli/T07_asa.wav,#002553,3,0.7843486,1,7,t
1,10,stimuli/T07_aetha.wav,#2B9CB3,3,0.7343679,1,8,t
6,9,stimuli/T05_ada.wav,#FFD2FD,3,0.6505747,1,0,t
6,7,stimuli/T05_apa.wav,#FFD2FD,3,0.5842987,1,1,t
6,0,stimuli/T02_ava.wav,#A24634,4,0.9178143,1,2,t
6,2,stimuli/T02_ama.wav,#A24634,4,0.8344628,0,3,t
6,17,stimuli/T05_athetaa.wav,#8B003D,3,0.8821344,1,4,t
6,0,stimuli/T02_ava.wav,#A24634,4,1.1159098,1,5,t
6,17,stimuli/T05_athetaa.wav,#8B003D,3,0.8341285,1,6,t
6,4,stimuli/T02_aza.wav,#A24634,3,0.9323704,1,7,t
6,12,stimuli/T02_ava.wav,#551700,3,0.6863364,1,8,t
21,6,stimuli/T10_ada.wav,#BA2D00,3,0.4491145,1,0,t
21,1,stimuli/T01_ava.wav,#007C44,4,0.7823524,1,1,t
21,3,stimuli/T01_asa.wav,#007C44,3,1.933457,1,2,t
21,11,stimuli/T01_asa.wav,#00887B,3,0.9662846,1,3,t
21,16,stimuli/T10_aetha.wav,#654800,3,0.9999603,1,4,t
21,12,stimuli/T10_ada.wav,#654800,3,0.8683205,1,5,t
21,1,stimuli/T01_ava.wav,#007C44,3,1.0834051,0,6,t
21,10,stimuli/T10_athetaa.wav,#654800,3,1.6017097,1,7,t
21,5,stimuli/T01_ada.wav,#007C44,4,0.9835654,0,8,t
18,6,stimuli/T03_ama.wav,#A32661,3,1.1509393,1,0,t
18,5,stimuli/T05_asa.wav,#006AA7,3,1.0004178,1,1,t
18,14,stimuli/T03_asa.wav,#A32661,3,1.099004,1,2,t
18,10,stimuli/T03_athetaa.wav,#C48261,3,1.0174453,1,3,t
18,13,stimuli/T05_asha.wav,#0079D1,3,1.1162128,1,4,t
18,1,stimuli/T05_asha.wav,#006AA7,4,0.815602,1,5,t
18,1,stimuli/T05_asha.wav,#006AA7,4,0.7680873,1,6,t
18,17,stimuli/T05_asa.wav,#0079D1,3,0.6338095,1,7,t
18,2,stimuli/T03_athetaa.wav,#CC6B72,3,0.6835848,1,8,t
20,15,stimuli/T09_asa.wav,#005100,3,0.534492,1,0,t
20,0,stimuli/T12_aka.wav,#C96C38,4,1.5508254,1,1,t
20,7,stimuli/T09_athetaa.wav,#005100,4,1.0660708,0,2,t
20,10,stimuli/T12_ana.wav,#AF7D3B,3,0.7347306,1,3,t
20,3,stimuli/T09_ama.wav,#578932,3,0.8496291,1,4,t
20,5,stimuli/T09_asa.wav,#578932,4,0.8340523,0,5,t
20,12,stimuli/T12_aka.wav,#AF7D3B,3,1.2649794,1,6,t
20,1,stimuli/T09_athetaa.wav,#578932,4,1.3987774,1,7,t
20,15,stimuli/T09_asa.wav,#005100,3,0.8507416,1,8,t
17,4,stimuli/T06_athetaa.wav,#409156,3,0.8987818,1,0,t
17,17,stimuli/T12_ada.wav,#900041,3,0.7342613,1,1,t
17,3,stimuli/T12_asha.wav,#BF3E6C,3,0.9351733,1,2,t
17,1,stimuli/T12_azha.wav,#BF3E6C,3,0.6315815,0,3,t
17,16,stimuli/T06_athetaa.wav,#005308,3,0.9165505,1,4,t
17,0,stimuli/T06_ata.wav,#409156,4,0.9836696,1,5,t
17,7,stimuli/T12_azha.wav,#530047,3,0.7988751,1,6,t
17,13,stimuli/T12_azha.wav,#900041,3,1.1337179,1,7,t
17,8,stimuli/T06_aetha.wav,#7DB107,3,0.8835169,1,8,t
3,15,stimuli/T06_apa.wav,#005534,3,0.7162089,1,0,t
3,15,stimuli/T06_apa.wav,#005534,3,0.6148963,1,1,t
3,4,stimuli/T11_ana.wav,#A3446F,3,0.698956,1,2,t
3,8,stimuli/T11_apa.wav,#644574,3,0.8167688,1,3,t
3,6,stimuli/T11_ama.wav,#644574,3,0.769906,1,4,t
3,0,stimuli/T11_ama.wav,#A3446F,3,0.8025193,0,5,t
3,3,stimuli/T06_aga.wav,#007653,3,1.4188368,1,6,t
3,13,stimuli/T06_afa.wav,#32A994,3,0.7824987,1,7,t
3,0,stimuli/T11_ama.wav,#A3446F,3,0.7998446,0,8,t
7,2,stimuli/T07_aga.wav,#B94C76,3,0.9658464,1,0,t
7,12,stimuli/T07_ana.wav,#EC7A83,3,0.803289,1,1,t
7,0,stimuli/T07_ana.wav,#B94C76,3,0.6471548,0,2,t
7,9,stimuli/T03_ava.wav,#00CBF4,3,0.7000518,1,3,t
7,9,stimuli/T03_ava.wav,#00CBF4,3,0.7327293,1,4,t
7,17,stimuli/T03_aka.wav,#4E7DCC,3,0.6832256,1,5,t
7,1,stimuli/T03_apa.wav,#006AA1,3,0.6652635,0,6,t
7,6,stimuli/T07_ana.wav,#A65BBA,3,0.7337651,1,7,t
7,5,stimuli/T03_aka.wav,#006AA1,3,1.5005772,1,8,t
15,1,stimuli/T03_azha.wav,#00813A,4,0.9679495,1,0,t
15,7,stimuli/T03_azha.wav,#C0CE7B,3,0.6820381,1,1,t
15,5,stimuli/T03_ada.wav,#00813A,3,0.8493301,1,2,t
15,10,stimuli/T09_aza.wav,#655825,3,0.6848408,1,3,t
15,1,stimuli/T03_azha.wav,#00813A,4,0.8685962,1,4,t
15,14,stimuli/T09_ata.wav,#CBB072,3,0.8491662,1,5,t
15,8,stimuli/T09_aza.wav,#CBB072,3,0.7507762,1,6,t
15,3,stimuli/T03_aba.wav,#00813A,3,1.3509056,1,7,t
15,12,stimuli/T09_aka.wav,#655825,3,1.4833654,1,8,t
11,12,stimuli/T09_azha.wav,#BB0037,4,0.9833263,0,1,t
11,10,stimuli/T09_asha.wav,#BB0037,4,0.981945,0,2,t
11,5,stimuli/T04_aga.wav,#6E6C00,3,0.7174137,1,3,t
11,2,stimuli/T09_asha.wav,#B03A35,3,1.0334931,1,4,t
11,0,stimuli/T09_azha.wav,#B03A35,3,0.78418,0,5,t
11,0,stimuli/T09_azha.wav,#B03A35,3,0.7167655,0,6,t
11,9,stimuli/T04_athetaa.wav,#2C5300,3,1.6169105,1,7,t
11,8,stimuli/T09_asha.wav,#FF0267,3,0.784337,1,8,t
5,12,stimuli/T06_aka.wav,#2B96A4,3,0.7164964,1,0,t
5,5,stimuli/T03_athetaa.wav,#0089BC,3,1.7999003,1,1,t
5,11,stimuli/T03_ana.wav,#6DB2FF,3,0.8334328,1,2,t
5,0,stimuli/T06_aka.wav,#009ABE,4,1.1663455,1,3,t
5,2,stimuli/T06_aga.wav,#009ABE,3,0.9332909,1,4,t
5,6,stimuli/T06_aka.wav,#006099,3,0.8992645,1,5,t
5,10,stimuli/T06_aga.wav,#2B96A4,3,1.4833755,1,6,t
5,15,stimuli/T03_athetaa.wav,#A68CA5,3,1.350202,1,7,t
5,0,stimuli/T06_aka.wav,#009ABE,3,1.2004732,0,8,t
25,15,stimuli/T09_ada.wav,#7E8D00,3,0.8174694,1,0,t
25,0,stimuli/T01_aza.wav,#C8506B,4,1.0162235,1,1,t
25,11,stimuli/T09_asha.wav,#D5D084,3,0.9165981,1,2,t
25,0,stimuli/T01_aza.wav,#C8506B,4,1.1326489,1,3,t
25,10,stimuli/T01_apa.wav,#944875,3,0.8154967,1,4,t
25,5,stimuli/T09_ada.wav,#778E46,3,1.0327349,1,5,t
25,2,stimuli/T01_apa.wav,#C8506B,3,0.9862636,1,6,t
25,12,stimuli/T01_aza.wav,#944875,3,1.1663019,1,7,t
25,7,stimuli/T09_azha.wav,#7E8D00,3,1.2176043,1,8,t
12,14,stimuli/T07_athetaa.wav,#FFB67D,3,1.2846177,1,0,t
12,15,stimuli/T03_ava.wav,#A5C3FD,3,0.8356394,1,1,t
12,9,stimuli/T03_athetaa.wav,#A5C3FD,3,0.7345037,1,2,t
12,1,stimuli/T03_aga.wav,#965D9D,3,1.2998239,0,3,t
12,13,stimuli/T03_aga.wav,#502D5F,3,0.4995707,1,4,t
12,2,stimuli/T07_azha.wav,#BF822F,3,1.0173467,1,6,t
12,6,stimuli/T07_asa.wav,#FFB67D,3,1.1146544,1,7,t
12,1,stimuli/T03_aga.wav,#965D9D,4,1.1362156,1,8,t
2,2,stimuli/T10_ada.wav,#83941F,4,0.8847474,0,0,t
2,8,stimuli/T10_ada.wav,#385734,3,0.8004203,1,1,t
2,17,stimuli/T06_azha.wav,#C4A150,3,0.9491228,1,2,t
2,11,stimuli/T06_asa.wav,#C4A150,3,0.7934125,1,3,t
2,4,stimuli/T10_afa.wav,#83941F,3,1.2017607,1,4,t
2,0,stimuli/T10_athetaa.wav,#83941F,4,0.9997048,1,5,t
2,1,stimuli/T06_aza.wav,#B67143,4,1.1850265,1,6,t
2,13,stimuli/T06_aza.wav,#C4A150,4,1.0509477,0,7,t
2,6,stimuli/T10_athetaa.wav,#385734,3,1.0351987,1,8,t
23,14,stimuli/T03_asa.wav,#457700,3,1.7669193,1,0,t
23,9,stimuli/T12_aga.wav,#FFD0AE,3,0.782104,1,1,t
23,7,stimuli/T12_aka.wav,#FFD0AE,3,0.3984258,1,2,t
23,0,stimuli/T03_athetaa.wav,#468537,4,1.019282,1,3,t
23,0,stimuli/T03_athetaa.wav,#468537,4,1.7002196,1,4,t
23,12,stimuli/T03_athetaa.wav,#40A730,3,1.5010941,1,5,t
23,16,stimuli/T03_asa.wav,#40A730,3,0.8673517,1,6,t
23,2,stimuli/T03_ama.wav,#468537,3,0.7662603,1,7,t
23,4,stimuli/T03_asa.wav,#468537,3,1.2018766,1,8,t
16,4,stimuli/T01_asa.wav,#AB6A23,3,0.7213555,1,0,t
16,1,stimuli/T09_aetha.wav,#008043,4,0.6627705,1,1,t
16,14,stimuli/T01_asa.wav,#817F71,3,1.1329001,1,2,t
16,0,stimuli/T01_afa.wav,#AB6A23,4,1.2339834,1,3,t
16,3,stimuli/T09_asa.wav,#008043,4,1.4012781,0,4,t
16,13,stimuli/T09_aetha.wav,#003F00,3,0.852836,1,5,t
16,7,stimuli/T09_aetha.wav,#007842,3,1.1180809,1,6,t
16,9,stimuli/T09_asa.wav,#007842,4,1.2357524,0,7,t
16,9,stimuli/T09_asa.wav,#007842,3,0.9990974,1,8,t
19,3,stimuli/T03_apa.wav,#0092DC,3,1.7182696,1,0,t
19,12,stimuli/T08_ana.wav,#627200,3,1.0016735,1,1,t
19,4,stimuli/T08_aza.wav,#81972C,3,1.1003106,1,2,t
19,9,stimuli/T03_apa.wav,#7D98D8,3,0.7487007,1,3,t
19,0,stimuli/T08_ana.wav,#81972C,3,1.6657575,0,4,t
19,0,stimuli/T08_ana.wav,#81972C,3,1.214187,0,5,t
19,9,stimuli/T03_apa.wav,#7D98D8,3,1.7346672,1,6,t
19,6,stimuli/T08_ana.wav,#ACD73B,4,0.9519426,0,8,t
9,13,stimuli/T02_ata.wav,#EA8D73,3,0.3846912,1,0,t
9,1,stimuli/T02_ata.wav,#B55B58,4,0.832588,1,1,t
9,4,stimuli/T03_athetaa.wav,#6E73BA,3,1.2497426,1,2,t
9,3,stimuli/T02_aetha.wav,#B55B58,3,1.1659723,1,3,t
9,6,stimuli/T03_asha.wav,#00769A,3,1.1001244,1,4,t
9,1,stimuli/T02_ata.wav,#B55B58,4,1.3997513,1,5,t
9,11,stimuli/T02_aetha.wav,#EA8D73,3,1.0009551,1,6,t
9,8,stimuli/T03_apa.wav,#00769A,4,1.0837885,0,7,t
9,14,stimuli/T03_athetaa.wav,#00769A,3,1.1324602,1,8,t
24,0,stimuli/T05_ana.wav,#BC4F46,4,1.0177455,1,0,t
24,3,stimuli/T08_ana.wav,#0073C7,3,0.816947,1,1,t
24,5,stimuli/T08_afa.wav,#0073C7,3,0.8666894,1,2,t
24,10,stimuli/T05_aba.wav,#EF5668,3,0.750814,1,3,t
24,17,stimuli/T08_afa.wav,#006097,3,0.8169845,1,4,t
24,0,stimuli/T05_ana.wav,#BC4F46,3,1.3007179,0,5,t
24,10,stimuli/T05_aba.wav,#EF5668,3,0.7353249,1,6,t
24,13,stimuli/T08_asa.wav,#006097,4,1.0840147,0,7,t
24,7,stimuli/T08_asa.wav,#00D6FF,3,0.6524699,1,8,t
14,10,stimuli/T03_aba.wav,#4260CE,3,1.0845274,1,0,t
14,13,stimuli/T05_aza.wav,#5D7900,3,1.6165371,1,1,t
14,9,stimuli/T05_apa.wav,#E4984F,3,0.7181702,1,2,t
14,7,stimuli/T05_aza.wav,#E4984F,3,0.7198109,1,3,t
14,15,stimuli/T05_aetha.wav,#E4984F,3,0.7830576,1,4,t
14,4,stimuli/T03_aza.wav,#5979CA,3,1.0499594,1,5,t
14,1,stimuli/T05_aza.wav,#A38F3B,3,1.4331982,0,6,t
14,3,stimuli/T05_apa.wav,#A38F3B,3,0.5017034,1,7,t
14,1,stimuli/T05_aza.wav,#A38F3B,3,0.7670947,0,8,t
13,1,stimuli/T01_asha.wav,#C05541,4,1.4513495,1,0,t
13,5,stimuli/T01_athetaa.wav,#C05541,4,1.6351123,0,1,t
13,11,stimuli/T01_afa.wav,#AE0F42,4,1.5002306,0,2,t
13,3,stimuli/T01_afa.wav,#C05541,3,0.6681328,1,3,t
13,14,stimuli/T08_afa.wav,#94A1D5,3,1.1143457,1,4,t
13,8,stimuli/T08_ada.wav,#94A1D5,3,1.0708512,1,5,t
13,1,stimuli/T01_asha.wav,#C05541,4,1.4500046,1,6,t
13,12,stimuli/T08_athetaa.wav,#0063B4,3,1.0183922,1,7,t
13,6,stimuli/T08_athetaa.wav,#94A1D5,3,0.6494459,1,8,t
10,1,stimuli/T12_ava.wav,#0067BB,4,0.9513666,1,0,t
10,6,stimuli/T05_aetha.wav,#F2B7FF,3,0.7164509,1,1,t
10,4,stimuli/T05_azha.wav,#7E84D9,4,1.216287,0,2,t
10,9,stimuli/T12_ama.wav,#000054,3,0.7824854,1,3,t
10,12,stimuli/T05_aetha.wav,#99CDFF,4,1.1156156,0,4,t
10,1,stimuli/T12_ava.wav,#0067BB,3,0.8229003,0,5,t
10,16,stimuli/T05_azha.wav,#99CDFF,3,0.7845221,1,6,t
10,9,stimuli/T12_ama.wav,#000054,3,1.086726,1,7,t
10,3,stimuli/T12_ama.wav,#0067BB,3,1.1821271,1,8,t
22,4,stimuli/T03_asa.wav,#957FC7,3,0.9183714,1,0,t
22,6,stimuli/T03_ama.wav,#FFEBFF,3,0.7002979,1,1,t
22,8,stimuli/T03_aza.wav,#FFEBFF,3,0.6859509,1,2,t
22,0,stimuli/T03_ama.wav,#957FC7,4,0.7326076,1,3,t
22,3,stimuli/T08_ama.wav,#00A3CD,4,1.3498663,0,4,t
22,14,stimuli/T03_asa.wav,#FFEBFF,3,0.7504008,1,5,t
22,15,stimuli/T08_ata.wav,#80CDCC,3,1.3009637,1,6,t
22,1,stimuli/T08_asha.wav,#00A3CD,4,1.5356526,1,7,t
22,13,stimuli/T08_asha.wav,#0079A8,3,0.7845126,1,8,t
4,6,stimuli/T12_aba.wav,#B47E74,3,1.5173908,1,0,t
4,9,stimuli/T10_ana.wav,#5FC7FF,3,0.3184773,1,1,t
4,2,stimuli/T12_azha.wav,#B07E32,3,1.4504764,1,2,t
4,5,stimuli/T10_athetaa.wav,#0078D2,3,1.6180877,1,3,t
4,8,stimuli/T12_azha.wav,#B47E74,3,1.4324426,1,4,t
4,9,stimuli/T10_ana.wav,#5FC7FF,3,1.617931,1,5,t
4,0,stimuli/T12_aba.wav,#B07E32,3,1.066232,0,6,t
4,12,stimuli/T12_aba.wav,#A58C61,3,1.0178803,1,7,t
4,0,stimuli/T12_aba.wav,#B07E32,3,0.7673296,0,8,t
8,8,stimuli/T06_ana.wav,#68E8B0,3,1.248858,1,0,t
8,12,stimuli/T06_ava.wav,#00948E,3,0.9004889,1,1,t
8,0,stimuli/T06_ava.wav,#1D8B60,4,1.3873003,1,2,t
8,6,stimuli/T06_ava.wav,#68E8B0,3,0.7514802,1,3,t
8,2,stimuli/T06_ana.wav,#1D8B60,3,0.7354995,1,4,t
8,4,stimuli/T06_ada.wav,#1D8B60,3,0.9159356,1,5,t
8,16,stimuli/T06_ada.wav,#00948E,3,0.6056762,1,6,t
8,1,stimuli/T07_aka.wav,#B93541,4,1.0163933,1,7,t
